date,output,total_income_support
2021-08-30,"[location_key=QA,school_closing=1]",2.0
2021-08-30,"[location_key=QA,school_closing=1]",2.0
2021-08-30,"[location_key=QA,school_closing=1]",2.0
2021-08-30,"[location_key=QA,school_closing=1]",2.0
2021-08-30,[location_key=QA],2.0
2021-08-30,[location_key=QA],2.0
2021-08-30,[location_key=QA],2.0
2021-08-30,[location_key=QA],2.0
2021-08-30,[location_key=QA],2.0
2021-08-30,[location_key=QA],2.0
2021-08-30,[location_key=QA],2.0
2021-08-30,"[location_key=RO,school_closing=2]",2.0
2021-08-30,"[location_key=RO,school_closing=2]",2.0
2021-08-30,"[location_key=RO,school_closing=2]",2.0
2021-08-30,"[location_key=RO,school_closing=2]",2.0
2021-08-30,"[location_key=RO,school_closing=2]",2.0
2021-08-30,"[location_key=RO,school_closing=2]",2.0
2021-08-30,"[location_key=RO,school_closing=2]",2.0
2021-08-30,[location_key=RO],2.0
2021-08-30,[location_key=RO],2.0
2021-08-30,[location_key=RO],2.0
2021-08-30,[location_key=RO],2.0
2021-08-30,[location_key=RO],2.0
2021-08-30,[location_key=RO],2.0
2021-08-30,[location_key=RO],2.0
2021-08-30,"[location_key=RS,school_closing=1]",2.0
2021-08-30,"[location_key=RS,school_closing=1]",2.0
2021-08-30,"[location_key=RS,school_closing=1]",2.0
2021-08-30,"[location_key=RS,school_closing=1]",2.0
2021-08-30,"[location_key=RS,school_closing=1]",2.0
2021-08-30,"[location_key=RS,school_closing=1]",2.0
2021-08-30,"[location_key=RS,school_closing=1]",2.0
2021-08-30,[location_key=RS],2.0
2021-08-30,[location_key=RS],2.0
2021-08-30,[location_key=RS],2.0
2021-08-30,[location_key=RS],2.0
2021-08-30,[location_key=RS],2.0
2021-08-30,[location_key=RS],2.0
2021-08-30,[location_key=RS],2.0
2021-08-30,"[location_key=RU,school_closing=0]",1.0
2021-08-30,"[location_key=RU,school_closing=0]",1.0
2021-08-30,"[location_key=RU,school_closing=0]",1.0
2021-08-30,"[location_key=RU,school_closing=0]",1.0
2021-08-30,"[location_key=RU,school_closing=0]",1.0
2021-08-30,"[location_key=RU,school_closing=0]",1.0
2021-08-30,"[location_key=RU,school_closing=2]",1.0
2021-08-30,[location_key=RU],1.0
2021-08-30,[location_key=RU],1.0
2021-08-30,[location_key=RU],1.0
2021-08-30,[location_key=RU],1.0
2021-08-30,[location_key=RU],1.0
2021-08-30,[location_key=RU],1.0
2021-08-30,[location_key=RU],1.0
2021-08-30,"[location_key=RW,school_closing=1]",1.0
2021-08-30,"[location_key=RW,school_closing=1]",0.0
2021-08-30,"[location_key=RW,school_closing=1]",0.0
2021-08-30,"[location_key=RW,school_closing=1]",1.0
2021-08-30,"[location_key=RW,school_closing=1]",0.0
2021-08-30,"[location_key=RW,school_closing=1]",0.0
2021-08-30,"[location_key=RW,school_closing=1]",0.0
2021-08-30,[location_key=RW],1.0
2021-08-30,[location_key=RW],0.0
2021-08-30,[location_key=RW],0.0
2021-08-30,[location_key=RW],1.0
2021-08-30,[location_key=RW],0.0
2021-08-30,[location_key=RW],0.0
2021-08-30,[location_key=RW],0.0
2021-08-30,"[location_key=SA,school_closing=2]",0.0
2021-08-30,"[location_key=SA,school_closing=2]",0.0
2021-08-30,"[location_key=SA,school_closing=2]",0.0
2021-08-30,"[location_key=SA,school_closing=2]",0.0
2021-08-30,"[location_key=SA,school_closing=2]",0.0
2021-08-30,"[location_key=SA,school_closing=2]",0.0
2021-08-30,"[location_key=SA,school_closing=2]",0.0
2021-08-30,[location_key=SA],0.0
2021-08-30,[location_key=SA],0.0
2021-08-30,[location_key=SA],0.0
2021-08-30,[location_key=SA],0.0
2021-08-30,[location_key=SA],0.0
2021-08-30,[location_key=SA],0.0
2021-08-30,[location_key=SA],0.0
2021-08-30,"[location_key=SB,school_closing=0]",0.0
2021-08-30,"[location_key=SB,school_closing=0]",0.0
2021-08-30,"[location_key=SB,school_closing=0]",0.0
2021-08-30,"[location_key=SB,school_closing=0]",0.0
2021-08-30,"[location_key=SB,school_closing=0]",0.0
2021-08-30,"[location_key=SB,school_closing=0]",0.0
2021-08-30,"[location_key=SB,school_closing=0]",0.0
2021-08-30,[location_key=SB],0.0
2021-08-30,[location_key=SB],0.0
2021-08-30,[location_key=SB],0.0
2021-08-30,[location_key=SB],0.0
2021-08-30,[location_key=SB],0.0
2021-08-30,[location_key=SB],0.0
2021-08-30,[location_key=SB],0.0
2021-08-30,"[location_key=SC,school_closing=3]",0.0
2021-08-30,"[location_key=SC,school_closing=3]",0.0
2021-08-30,"[location_key=SC,school_closing=3]",0.0
2021-08-30,"[location_key=SC,school_closing=3]",0.0
2021-08-30,"[location_key=SC,school_closing=3]",0.0
2021-08-30,"[location_key=SC,school_closing=3]",0.0
2021-08-30,"[location_key=SC,school_closing=3]",0.0
2021-08-30,[location_key=SC],0.0
2021-08-30,[location_key=SC],0.0
2021-08-30,[location_key=SC],0.0
2021-08-30,[location_key=SC],0.0
2021-08-30,[location_key=SC],0.0
2021-08-30,[location_key=SC],0.0
2021-08-30,[location_key=SC],0.0
2021-08-30,"[location_key=SD,school_closing=0]",0.0
2021-08-30,"[location_key=SD,school_closing=0]",0.0
2021-08-30,"[location_key=SD,school_closing=0]",0.0
2021-08-30,"[location_key=SD,school_closing=0]",0.0
2021-08-30,"[location_key=SD,school_closing=0]",0.0
2021-08-30,"[location_key=SD,school_closing=0]",0.0
2021-08-30,"[location_key=SD,school_closing=0]",0.0
2021-08-30,[location_key=SD],0.0
2021-08-30,[location_key=SD],0.0
2021-08-30,[location_key=SD],0.0
2021-08-30,[location_key=SD],0.0
2021-08-30,[location_key=SD],0.0
2021-08-30,[location_key=SD],0.0
2021-08-30,[location_key=SD],0.0
2021-08-30,"[location_key=SE,school_closing=0]",2.0
2021-08-30,"[location_key=SE,school_closing=0]",2.0
2021-08-30,"[location_key=SE,school_closing=0]",2.0
2021-08-30,"[location_key=SE,school_closing=0]",2.0
2021-08-30,"[location_key=SE,school_closing=0]",2.0
2021-08-30,"[location_key=SE,school_closing=0]",2.0
2021-08-30,"[location_key=SE,school_closing=0]",2.0
2021-08-30,[location_key=SE],2.0
2021-08-30,[location_key=SE],2.0
2021-08-30,[location_key=SE],2.0
2021-08-30,[location_key=SE],2.0
2021-08-30,[location_key=SE],2.0
2021-08-30,[location_key=SE],2.0
2021-08-30,[location_key=SE],2.0
2021-08-30,"[location_key=SG,school_closing=1]",2.0
2021-08-30,"[location_key=SG,school_closing=1]",2.0
2021-08-30,"[location_key=SG,school_closing=1]",2.0
2021-08-30,"[location_key=SG,school_closing=1]",2.0
2021-08-30,"[location_key=SG,school_closing=1]",2.0
2021-08-30,"[location_key=SG,school_closing=1]",2.0
2021-08-30,"[location_key=SG,school_closing=1]",2.0
2021-08-30,[location_key=SG],2.0
2021-08-30,[location_key=SG],2.0
2021-08-30,[location_key=SG],2.0
2021-08-30,[location_key=SG],2.0
2021-08-30,[location_key=SG],2.0
2021-08-30,[location_key=SG],2.0
2021-08-30,[location_key=SG],2.0
2021-08-30,"[location_key=SI,school_closing=1]",1.0
2021-08-30,"[location_key=SI,school_closing=1]",1.0
2021-08-30,"[location_key=SI,school_closing=1]",1.0
2021-08-30,"[location_key=SI,school_closing=1]",1.0
2021-08-30,"[location_key=SI,school_closing=1]",1.0
2021-08-30,"[location_key=SI,school_closing=1]",1.0
2021-08-30,"[location_key=SI,school_closing=1]",1.0
2021-08-30,[location_key=SI],1.0
2021-08-30,[location_key=SI],1.0
2021-08-30,[location_key=SI],1.0
2021-08-30,[location_key=SI],1.0
2021-08-30,[location_key=SI],1.0
2021-08-30,[location_key=SI],1.0
2021-08-30,[location_key=SI],1.0
2021-08-30,"[location_key=SK,school_closing=1]",2.0
2021-08-30,"[location_key=SK,school_closing=1]",2.0
2021-08-30,"[location_key=SK,school_closing=1]",2.0
2021-08-30,"[location_key=SK,school_closing=1]",2.0
2021-08-30,"[location_key=SK,school_closing=1]",2.0
2021-08-30,"[location_key=SK,school_closing=1]",2.0
2021-08-30,"[location_key=SK,school_closing=1]",2.0
2021-08-30,[location_key=SK],2.0
2021-08-30,[location_key=SK],2.0
2021-08-30,[location_key=SK],2.0
2021-08-30,[location_key=SK],2.0
2021-08-30,[location_key=SK],2.0
2021-08-30,[location_key=SK],2.0
2021-08-30,[location_key=SK],2.0
2021-08-30,"[location_key=SL,school_closing=1]",0.0
2021-08-30,"[location_key=SL,school_closing=1]",0.0
2021-08-30,"[location_key=SL,school_closing=1]",0.0
2021-08-30,"[location_key=SL,school_closing=1]",0.0
2021-08-30,"[location_key=SL,school_closing=1]",0.0
2021-08-30,"[location_key=SL,school_closing=1]",0.0
2021-08-30,"[location_key=SL,school_closing=1]",0.0
2021-08-30,[location_key=SL],0.0
2021-08-30,[location_key=SL],0.0
2021-08-30,[location_key=SL],0.0
2021-08-30,[location_key=SL],0.0
2021-08-30,[location_key=SL],0.0
2021-08-30,[location_key=SL],0.0
2021-08-30,[location_key=SL],0.0
2021-08-30,"[location_key=SM,school_closing=1]",1.0
2021-08-30,"[location_key=SM,school_closing=1]",1.0
2021-08-30,"[location_key=SM,school_closing=1]",1.0
2021-08-30,"[location_key=SM,school_closing=1]",1.0
2021-08-30,"[location_key=SM,school_closing=1]",1.0
2021-08-30,"[location_key=SM,school_closing=1]",1.0
2021-08-30,"[location_key=SM,school_closing=1]",1.0
2021-08-30,[location_key=SM],1.0
2021-08-30,[location_key=SM],1.0
2021-08-30,[location_key=SM],1.0
2021-08-30,[location_key=SM],1.0
2021-08-30,[location_key=SM],1.0
2021-08-30,[location_key=SM],1.0
2021-08-30,[location_key=SM],1.0
2021-08-30,"[location_key=SN,school_closing=1]",1.0
2021-08-30,"[location_key=SN,school_closing=1]",1.0
2021-08-30,"[location_key=SN,school_closing=1]",1.0
2021-08-30,"[location_key=SN,school_closing=1]",1.0
2021-08-30,"[location_key=SN,school_closing=1]",1.0
2021-08-30,"[location_key=SN,school_closing=1]",1.0
2021-08-30,"[location_key=SN,school_closing=1]",0.0
2021-08-30,[location_key=SN],1.0
2021-08-30,[location_key=SN],1.0
2021-08-30,[location_key=SN],1.0
2021-08-30,[location_key=SN],1.0
2021-08-30,[location_key=SN],0.0
2021-08-30,[location_key=SN],1.0
2021-08-30,[location_key=SN],1.0
2021-08-30,"[location_key=SO,school_closing=0]",0.0
2021-08-30,"[location_key=SO,school_closing=0]",0.0
2021-08-30,"[location_key=SO,school_closing=0]",0.0
2021-08-30,"[location_key=SO,school_closing=0]",0.0
2021-08-30,"[location_key=SO,school_closing=0]",0.0
2021-08-30,"[location_key=SO,school_closing=0]",0.0
2021-08-30,"[location_key=SO,school_closing=0]",0.0
2021-08-30,[location_key=SO],0.0
2021-08-30,[location_key=SO],0.0
2021-08-30,[location_key=SO],0.0
2021-08-30,[location_key=SO],0.0
2021-08-30,[location_key=SO],0.0
2021-08-30,[location_key=SO],0.0
2021-08-30,[location_key=SO],0.0
2021-08-30,"[location_key=SR,school_closing=2]",1.0
2021-08-30,"[location_key=SR,school_closing=2]",1.0
2021-08-30,"[location_key=SR,school_closing=2]",1.0
2021-08-30,"[location_key=SR,school_closing=2]",1.0
2021-08-30,"[location_key=SR,school_closing=2]",1.0
2021-08-30,"[location_key=SR,school_closing=2]",1.0
2021-08-30,"[location_key=SR,school_closing=2]",1.0
2021-08-30,[location_key=SR],1.0
2021-08-30,[location_key=SR],1.0
2021-08-30,[location_key=SR],1.0
2021-08-30,[location_key=SR],1.0
2021-08-30,[location_key=SR],1.0
2021-08-30,[location_key=SR],1.0
2021-08-30,[location_key=SR],1.0
2021-08-30,"[location_key=SS,school_closing=0]",1.0
2021-08-30,"[location_key=SS,school_closing=0]",1.0
2021-08-30,"[location_key=SS,school_closing=0]",1.0
2021-08-30,"[location_key=SS,school_closing=0]",1.0
2021-08-30,"[location_key=SS,school_closing=0]",1.0
2021-08-30,"[location_key=SS,school_closing=0]",1.0
2021-08-30,"[location_key=SS,school_closing=0]",1.0
2021-08-30,[location_key=SS],1.0
2021-08-30,[location_key=SS],1.0
2021-08-30,[location_key=SS],1.0
2021-08-30,[location_key=SS],1.0
2021-08-30,[location_key=SS],1.0
2021-08-30,[location_key=SS],1.0
2021-08-30,[location_key=SS],1.0
2021-08-30,"[location_key=SV,school_closing=1]",1.0
2021-08-30,"[location_key=SV,school_closing=1]",1.0
2021-08-30,"[location_key=SV,school_closing=1]",1.0
2021-08-30,"[location_key=SV,school_closing=1]",1.0
2021-08-30,"[location_key=SV,school_closing=1]",1.0
2021-08-30,"[location_key=SV,school_closing=1]",1.0
2021-08-30,"[location_key=SV,school_closing=1]",1.0
2021-08-30,[location_key=SV],1.0
2021-08-30,[location_key=SV],1.0
2021-08-30,[location_key=SV],1.0
2021-08-30,[location_key=SV],1.0
2021-08-30,[location_key=SV],1.0
2021-08-30,[location_key=SV],1.0
2021-08-30,[location_key=SV],1.0
2021-08-30,"[location_key=SY,school_closing=3]",0.0
2021-08-30,"[location_key=SY,school_closing=3]",0.0
2021-08-30,"[location_key=SY,school_closing=3]",0.0
2021-08-30,"[location_key=SY,school_closing=3]",0.0
2021-08-30,"[location_key=SY,school_closing=3]",0.0
2021-08-30,"[location_key=SY,school_closing=3]",0.0
2021-08-30,"[location_key=SY,school_closing=3]",0.0
2021-08-30,[location_key=SY],0.0
2021-08-30,[location_key=SY],0.0
2021-08-30,[location_key=SY],0.0
2021-08-30,[location_key=SY],0.0
2021-08-30,[location_key=SY],0.0
2021-08-30,[location_key=SY],0.0
2021-08-30,[location_key=SY],0.0
2021-08-30,"[location_key=SZ,school_closing=2]",0.0
2021-08-30,"[location_key=SZ,school_closing=2]",0.0
2021-08-30,"[location_key=SZ,school_closing=2]",0.0
2021-08-30,"[location_key=SZ,school_closing=2]",0.0
2021-08-30,"[location_key=SZ,school_closing=2]",0.0
2021-08-30,"[location_key=SZ,school_closing=2]",0.0
2021-08-30,"[location_key=SZ,school_closing=2]",0.0
2021-08-30,[location_key=SZ],0.0
2021-08-30,[location_key=SZ],0.0
2021-08-30,[location_key=SZ],0.0
2021-08-30,[location_key=SZ],0.0
2021-08-30,[location_key=SZ],0.0
2021-08-30,[location_key=SZ],0.0
2021-08-30,[location_key=SZ],0.0
2021-08-30,"[location_key=TD,school_closing=0]",0.0
2021-08-30,"[location_key=TD,school_closing=0]",0.0
2021-08-30,"[location_key=TD,school_closing=0]",0.0
2021-08-30,"[location_key=TD,school_closing=0]",0.0
2021-08-30,"[location_key=TD,school_closing=0]",0.0
2021-08-30,"[location_key=TD,school_closing=0]",0.0
2021-08-30,"[location_key=TD,school_closing=0]",0.0
2021-08-30,[location_key=TD],0.0
2021-08-30,[location_key=TD],0.0
2021-08-30,[location_key=TD],0.0
2021-08-30,[location_key=TD],0.0
2021-08-30,[location_key=TD],0.0
2021-08-30,[location_key=TD],0.0
2021-08-30,[location_key=TD],0.0
2021-08-30,"[location_key=TG,school_closing=0]",1.0
2021-08-30,"[location_key=TG,school_closing=0]",1.0
2021-08-30,"[location_key=TG,school_closing=0]",1.0
2021-08-30,"[location_key=TG,school_closing=0]",1.0
2021-08-30,"[location_key=TG,school_closing=0]",1.0
2021-08-30,"[location_key=TG,school_closing=0]",1.0
2021-08-30,"[location_key=TG,school_closing=0]",1.0
2021-08-30,[location_key=TG],1.0
2021-08-30,[location_key=TG],1.0
2021-08-30,[location_key=TG],1.0
2021-08-30,[location_key=TG],1.0
2021-08-30,[location_key=TG],1.0
2021-08-30,[location_key=TG],1.0
2021-08-30,[location_key=TG],1.0
2021-08-30,"[location_key=TH,school_closing=3]",1.0
2021-08-30,"[location_key=TH,school_closing=3]",1.0
2021-08-30,"[location_key=TH,school_closing=3]",1.0
2021-08-30,"[location_key=TH,school_closing=3]",1.0
2021-08-30,"[location_key=TH,school_closing=3]",1.0
2021-08-30,"[location_key=TH,school_closing=3]",1.0
2021-08-30,"[location_key=TH,school_closing=3]",1.0
2021-08-30,[location_key=TH],1.0
2021-08-30,[location_key=TH],1.0
2021-08-30,[location_key=TH],1.0
2021-08-30,[location_key=TH],1.0
2021-08-30,[location_key=TH],1.0
2021-08-30,[location_key=TH],1.0
2021-08-30,[location_key=TH],1.0
2021-08-30,"[location_key=TJ,school_closing=1]",0.0
2021-08-30,"[location_key=TJ,school_closing=1]",0.0
2021-08-30,"[location_key=TJ,school_closing=1]",0.0
2021-08-30,"[location_key=TJ,school_closing=1]",0.0
2021-08-30,"[location_key=TJ,school_closing=1]",0.0
2021-08-30,"[location_key=TJ,school_closing=1]",0.0
2021-08-30,"[location_key=TJ,school_closing=1]",0.0
2021-08-30,[location_key=TJ],0.0
2021-08-30,[location_key=TJ],0.0
2021-08-30,[location_key=TJ],0.0
2021-08-30,[location_key=TJ],0.0
2021-08-30,[location_key=TJ],0.0
2021-08-30,[location_key=TJ],0.0
2021-08-30,[location_key=TJ],0.0
2021-08-30,"[location_key=TL,school_closing=0]",2.0
2021-08-30,"[location_key=TL,school_closing=0]",2.0
2021-08-30,"[location_key=TL,school_closing=0]",2.0
2021-08-30,"[location_key=TL,school_closing=0]",2.0
2021-08-30,"[location_key=TL,school_closing=0]",2.0
2021-08-30,"[location_key=TL,school_closing=3]",2.0
2021-08-30,"[location_key=TL,school_closing=3]",2.0
2021-08-30,[location_key=TL],2.0
2021-08-30,[location_key=TL],2.0
2021-08-30,[location_key=TL],2.0
2021-08-30,[location_key=TL],2.0
2021-08-30,[location_key=TL],2.0
2021-08-30,[location_key=TL],2.0
2021-08-30,[location_key=TL],2.0
2021-08-30,"[location_key=TM,school_closing=1]",0.0
2021-08-30,"[location_key=TM,school_closing=1]",0.0
2021-08-30,"[location_key=TM,school_closing=1]",0.0
2021-08-30,"[location_key=TM,school_closing=1]",0.0
2021-08-30,"[location_key=TM,school_closing=1]",0.0
2021-08-30,"[location_key=TM,school_closing=1]",0.0
2021-08-30,"[location_key=TM,school_closing=1]",0.0
2021-08-30,[location_key=TM],0.0
2021-08-30,[location_key=TM],0.0
2021-08-30,[location_key=TM],0.0
2021-08-30,[location_key=TM],0.0
2021-08-30,[location_key=TM],0.0
2021-08-30,[location_key=TM],0.0
2021-08-30,[location_key=TM],0.0
2021-08-30,"[location_key=TN,school_closing=1]",1.0
2021-08-30,"[location_key=TN,school_closing=1]",1.0
2021-08-30,"[location_key=TN,school_closing=1]",1.0
2021-08-30,"[location_key=TN,school_closing=1]",1.0
2021-08-30,"[location_key=TN,school_closing=1]",1.0
2021-08-30,"[location_key=TN,school_closing=1]",1.0
2021-08-30,"[location_key=TN,school_closing=1]",1.0
2021-08-30,[location_key=TN],1.0
2021-08-30,[location_key=TN],1.0
2021-08-30,[location_key=TN],1.0
2021-08-30,[location_key=TN],1.0
2021-08-30,[location_key=TN],1.0
2021-08-30,[location_key=TN],1.0
2021-08-30,[location_key=TN],1.0
2021-08-30,"[location_key=TO,school_closing=0]",0.0
2021-08-30,"[location_key=TO,school_closing=0]",0.0
2021-08-30,"[location_key=TO,school_closing=0]",0.0
2021-08-30,"[location_key=TO,school_closing=0]",0.0
2021-08-30,"[location_key=TO,school_closing=0]",0.0
2021-08-30,"[location_key=TO,school_closing=0]",0.0
2021-08-30,"[location_key=TO,school_closing=0]",0.0
2021-08-30,[location_key=TO],0.0
2021-08-30,[location_key=TO],0.0
2021-08-30,[location_key=TO],0.0
2021-08-30,[location_key=TO],0.0
2021-08-30,[location_key=TO],0.0
2021-08-30,[location_key=TO],0.0
2021-08-30,[location_key=TO],0.0
2021-08-30,"[location_key=TR,school_closing=1]",0.0
2021-08-30,"[location_key=TR,school_closing=1]",0.0
2021-08-30,"[location_key=TR,school_closing=1]",0.0
2021-08-30,"[location_key=TR,school_closing=1]",0.0
2021-08-30,"[location_key=TR,school_closing=1]",0.0
2021-08-30,"[location_key=TR,school_closing=1]",0.0
2021-08-30,"[location_key=TR,school_closing=1]",0.0
2021-08-30,[location_key=TR],0.0
2021-08-30,[location_key=TR],0.0
2021-08-30,[location_key=TR],0.0
2021-08-30,[location_key=TR],0.0
2021-08-30,[location_key=TR],0.0
2021-08-30,[location_key=TR],0.0
2021-08-30,[location_key=TR],0.0
2021-08-30,"[location_key=TT,school_closing=1]",1.0
2021-08-30,"[location_key=TT,school_closing=1]",1.0
2021-08-30,"[location_key=TT,school_closing=1]",1.0
2021-08-30,"[location_key=TT,school_closing=1]",1.0
2021-08-30,"[location_key=TT,school_closing=1]",1.0
2021-08-30,"[location_key=TT,school_closing=1]",1.0
2021-08-30,"[location_key=TT,school_closing=1]",1.0
2021-08-30,[location_key=TT],1.0
2021-08-30,[location_key=TT],1.0
2021-08-30,[location_key=TT],1.0
2021-08-30,[location_key=TT],1.0
2021-08-30,[location_key=TT],1.0
2021-08-30,[location_key=TT],1.0
2021-08-30,[location_key=TT],1.0
2021-08-30,"[location_key=TW,school_closing=0]",1.0
2021-08-30,"[location_key=TW,school_closing=0]",1.0
2021-08-30,"[location_key=TW,school_closing=0]",1.0
2021-08-30,"[location_key=TW,school_closing=0]",1.0
2021-08-30,"[location_key=TW,school_closing=0]",1.0
2021-08-30,"[location_key=TW,school_closing=2]",1.0
2021-08-30,"[location_key=TW,school_closing=2]",1.0
2021-08-30,[location_key=TW],1.0
2021-08-30,[location_key=TW],1.0
2021-08-30,[location_key=TW],1.0
2021-08-30,[location_key=TW],1.0
2021-08-30,[location_key=TW],1.0
2021-08-30,[location_key=TW],1.0
2021-08-30,[location_key=TW],1.0
2021-08-30,"[location_key=TZ,school_closing=0]",1.0
2021-08-30,"[location_key=TZ,school_closing=0]",1.0
2021-08-30,"[location_key=TZ,school_closing=0]",1.0
2021-08-30,"[location_key=TZ,school_closing=0]",1.0
2021-08-30,"[location_key=TZ,school_closing=0]",1.0
2021-08-30,"[location_key=TZ,school_closing=1]",1.0
